id,pm2_5
id_1gm8yzoyli,19.312041568552665
id_qsbblt5w3q,19.40937923649334
id_51h39wnp4b,22.26852633328221
id_ny5f2xtwmp,18.698093595389683
id_3dhao9xr06,17.511491000836582
id_wwcepeo72q,20.901860478208416
id_aekpxa9j8r,18.550371935871375
id_hlshs2v7p0,26.43624627614675
id_csaw4okqxs,21.81482222772341
id_a57xn6b266,17.511491000836582
id_v6zbdry3ae,16.82808234702888
id_mjgt3wrumc,20.581247149661177
id_rb71ryy76k,18.440980009154664
id_rzzwlgdruk,16.82808234702888
id_bg7hzhz9s5,17.90411850514845
id_9f0xa0vpm0,28.369012371469502
id_x19qug1u9n,17.03305694575045
id_neebsy7lt3,48.53321708630575
id_k5jc67rf2q,16.619049847060598
id_6vw340icrq,23.198884014491085
id_rpzdo2jabq,24.31066971395251
id_3m8w0ho783,24.703078547099647
id_2ziuzg6bnw,23.90244574250555
id_4hps6472o7,16.634990329882687
id_9cb9qenzw7,17.511491000836582
id_6rvd06xnhq,32.6999345184202
id_22gpyw7j4j,24.676337352640243
id_970drtediu,76.2496358771827
id_oec1w7ootb,28.074278383017283
id_7onpirv1s3,47.36810300377648
id_8rt8qfy8h4,17.65793078209539
id_e69vc06bss,51.65096528783334
id_7dv4xh47cy,57.66460516786455
id_vfx2x5hc15,23.04963414283827
id_ljvpa6cdtz,25.65971455791889
id_faa2v5ox7q,30.717087259560767
id_t6xdbl4ne4,19.63697732651455
id_r2fdbsyh1n,19.56845137243183
id_jhwi52u0q3,49.569601764083004
id_55pa9g9m9g,20.240739163352618
id_u347bmckbj,18.744536172738567
id_3ygrfqgttc,16.819830315579214
id_z7heeojpzb,49.29512566365571
id_utgueavnmx,24.703078547099647
id_h2tqqtxe1w,25.469185592613155
id_mrdqqwst7r,22.131148306047
id_5053tusxc6,23.023589459822983
id_h6t5tbsidc,52.597519379246926
id_4fs05d28s6,26.55554546304746
id_qye7jwpbs8,48.43568921903308
id_um00ew0g1b,23.459440395938866
id_fzvy60mdma,16.834496769605796
id_l7u41q4cr9,19.63697732651455
id_26og4v2wx5,22.150144547124388
id_b0a1xu6nu0,27.13172107784346
id_xumsw5m3ip,21.789697247767634
id_3ftig6nrpk,20.912444905666902
id_0ejl66y98y,28.60484431544114
id_ph0mqd3qdu,30.663928271000408
id_1j21vhuakg,25.22747904404713
id_9b866t3kcl,48.08975951877945
id_gm3rhu9jak,16.619049847060598
id_vldjdgbudl,42.83401969697459
id_sg9gnw6j9a,28.774639663927744
id_jy6wca6oh6,18.440980009154664
id_lgnofy6syn,26.345621333581565
id_g1j9pxh5yp,21.257703393348404
id_xoh80ei36j,25.90117775232255
id_g4idr9b72i,52.11207435962558
id_b7cn1tm7jw,51.961582517100396
id_3kkfl60mdt,26.916249604295515
id_3cnzembvt2,32.6999345184202
id_qh3hmxe3vl,25.10617959407058
id_dm2ngicucl,16.64042944143858
id_0pj7rbu5pl,28.571293829472975
id_0b7len9grt,23.50674117565125
id_lkjbthp6xi,29.783406686597488
id_msyur8bama,19.590534749165666
id_r6b4lems42,45.542328865997106
id_tdtmvz23p5,20.232487131902953
id_ucg35myewu,22.150144547124388
id_cpu27o1708,15.957020787630885
id_8g3bfwtmtc,26.20332295498254
id_lvwrewueod,20.03688910709554
id_vjr52dclmq,44.15129453422755
id_74lpfoxs1u,26.08501011855815
id_51ipsqq6fi,22.23840868944365
id_rgv5vz1wi7,21.81482222772341
id_xukt8h1854,17.511491000836582
id_pvjuaozpis,20.536192839520684
id_dpstb14com,22.906549438264356
id_hfo34xjax3,47.75927539573294
id_1xcm67i57m,19.76403331206461
id_5w78ao9f51,24.289290119574527
id_wjwp5bnl95,19.312041568552665
id_q29d5fhap5,49.91593330273335
id_stpxgfh6at,43.36158098769876
id_lp5fau1v5t,46.13617189833991
id_7oxqpk7s41,45.61941272957584
id_4dnmn33ra3,23.78523435626425
id_vxnrc9eyhk,19.511194589812828
id_ysrrbwixap,59.71075753683092
id_yhfx1lpevn,22.59777651251496
id_c6a44pvjv8,20.88740484339796
id_s9f3ml14cj,47.233583651584595
id_d0w9c0xp76,23.471553748142167
id_a9fbexs6qf,47.60877840759822
id_9wzfhpw4et,17.637797704945662
id_ryi27ogtvv,45.78689594814315
id_l4fl7gcf91,21.616849444723297
id_tkvbxrgren,16.641404752459604
id_1wkfcd4q6t,21.42911331547443
id_mc88pd2apf,28.925457643988363
id_00iv2sgwb9,50.17807078844213
id_e7lfbanu92,52.68108223579789
id_1mdkr0dgz1,22.12444397876303
id_evzlq1bdq7,53.094498646332866
id_0fzcmep80p,26.916249604295515
id_dwd9xbd5ep,23.78523435626425
id_845jje9evg,23.50674117565125
id_cbrgljomk4,46.64755411062442
id_xadne3g2dw,28.438432776999747
id_fdlsm6mg2z,28.925457643988363
id_r1w2mcb346,68.94229109731799
id_1c24ja9jag,22.90533683155379
id_h1v0nwz453,58.77401391968774
id_igvjbr17my,46.265454718740216
id_isnin8oj7j,27.560470889539168
id_lts441t4ge,17.711026488002258
id_7k86unkgbf,46.521885879273114
id_xs2ivx2taa,18.550371935871375
id_t8pxhu1lko,54.50484966386308
id_cncxlihk4l,15.869676804499417
id_u3n972yugw,20.247153585929535
id_5dtltk9ol8,27.104696912775836
id_2d4xbl322n,20.01634328399996
id_6ayd3hz9lc,67.83733462920777
id_fhedgc4ogi,18.94163517272548
id_je6xyskvqt,77.98907692631343
id_uqplr7i3e8,48.68400219729676
id_p2mep9skjf,19.61557197299676
id_klmztpbnj0,54.034060400673795
id_w8masqptnv,56.34836988689431
id_uqe5p1fz8i,26.502363117789056
id_vdcliffox0,20.34894099083426
id_suphbrot9x,52.63552858155161
id_qsl9hh9hbt,32.726675712879604
id_yorywxet0a,50.24670321211828
id_9rhbkh8kye,53.64565458454289
id_oh2pg7ik9m,54.04936474180298
id_u5xtrnbshq,57.53462558380533
id_pfcdhqpggy,55.15940536428613
id_rsbolu1d8s,41.6503455495997
id_1o41vsdb40,48.2955065566338
id_bthds7exkp,55.08510711428397
id_u2lx4hcr19,49.83333417415426
id_vt2seycroc,61.479816537634136
id_ev3xsimi3e,50.24670321211828
id_8wsnxwqlaw,37.65204608580985
id_jhks2agjzh,53.78201915803309
id_abc042gxa9,50.03725393316081
id_t39ajz3mpo,48.493462150122994
id_7l7bqpd71y,53.9575002164313
id_k9uhbcg8zv,43.728735794603864
id_kf067ifyeu,43.26389713731865
id_6axl9l8y0y,49.83333417415426
id_fknkdrl6fy,57.306895676848534
id_8gmporna5z,49.970226881737524
id_a4bmoty06e,53.14980914806182
id_czo0d13gtz,49.970226881737524
id_co7jt5xego,58.286027907817505
id_2x6lo1wgko,42.4157266477501
id_9wjap2et51,40.82317096019172
id_c7mps6h2ft,42.83781868426343
id_j8yje9gqi8,54.348343183485355
id_vju59tgxzh,51.304322366715255
id_8lap7ve7md,53.0580490901206
id_pvs9bs83s2,53.80824830352017
id_qdivis4t0b,41.28790879408806
id_6ihg5rmjar,48.23343440617611
id_enahmr353n,41.515647781571666
id_m5la6rz5vl,40.89403174656563
id_lyc6fznfhn,45.14715956496787
id_u15ftwfcl7,53.36139946232089
id_mjaugtu77u,39.86771699279519
id_h1bl0y44h5,41.85465441163367
id_ixfnpr6f21,43.79576284602715
id_37e3n0alew,54.66322374763388
id_mj9599i7yu,42.18476336462814
id_aq1df4iqdu,46.25008582855356
id_2e5mcgpio6,45.49255529027124
id_o99bic4pl9,53.64296774446293
id_wee03f0g34,52.8667529967779
id_ebyp7dsb2j,42.823517940377414
id_xrw2te1q07,44.9628994909438
id_e1pr3nswl9,40.94610054230463
id_20jn6yzhpi,40.20101479604029
id_ef9regkoel,41.480696882729006
id_ja9p3oi1ln,44.9628994909438
id_u4t0meqqix,41.57507029611749
id_ha9378tgsl,50.03725393316081
id_sm9fmjwje3,49.01172191050347
id_pq1s2kq7qs,44.99503301571259
id_zcw88t7w9n,54.51380523899009
id_9gqyxg4fuy,55.36548382927957
id_jlbv1pe7mw,57.53462558380533
id_nqkrnumlsr,55.15940536428613
id_vwov477zro,41.11397119631638
id_k8t4robso6,55.88207311328468
id_9574e2s4iv,53.1932998650923
id_g6sz61x3ui,61.96615733603143
id_65fdu115yz,53.355887613055266
id_jvvhzyikro,53.1069971657548
id_mjtm49jd0e,53.36139946232089
id_qisen8bs9m,47.83684992146704
id_4qcwh32n38,45.49255529027124
id_a1jgk8addq,49.83333417415426
id_eoh9eceljc,52.765888320816835
id_c9l6rfivhx,54.89276386401343
id_ity62l2ixr,55.20354646224115
id_b1kdt1v6wk,49.970226881737524
id_31slek226d,58.964173463701336
id_r5hynclox4,42.4157266477501
id_1zdag4te8b,41.748278140996064
id_9cji7mh5kx,43.85422247321828
id_pgt8lf7tci,55.15940536428613
id_9xwjmedzm3,49.37399668290397
id_qmng1j2b5t,53.621883589020776
id_lsjhv6dlig,53.09541411596732
id_5ei28dib31,48.919292972336216
id_djt23iw3mp,53.072067759682945
id_m9oojav91p,43.68222690101435
id_oivxgblcp2,45.14715956496787
id_0kdvltw7vu,41.118049228558704
id_6w4ajmwc5u,46.18305877713027
id_urkooowq9s,49.970226881737524
id_zj9z4qj012,42.966667529129
id_8ziogga8ul,42.13805378898217
id_3p9o92k0y8,43.26389713731865
id_nys5746v2q,53.26412755511403
id_lfeylugwfg,53.026405379375774
id_doohdtcpi0,44.9628994909438
id_gvsxbrs2ay,44.9628994909438
id_tazjayaiyz,40.900329047041986
id_zrpmkxoezw,41.57507029611749
id_sqmq0975df,40.688154863989574
id_6lcd3eygj3,44.9628994909438
id_7rpimassqp,40.94610054230463
id_63ls321ztz,55.62179623557027
id_tkciymn5hs,48.444171512906614
id_kasmldlvq9,44.99503301571259
id_vlpyl2jer5,63.48561068511067
id_5qffgu5u3n,76.31414653013492
id_j988bph6z4,52.20565211477896
id_ws4odrtze8,70.93507933667244
id_wtahd5vwwm,65.51449684709878
id_07q159o6c5,69.70683429638379
id_zuwn8cdmpg,56.819449487657515
id_h18pxnwgaz,57.62846367337566
id_crcf47qz6r,16.82808234702888
id_s0472tpnvf,46.523099204977584
id_4x8344brzc,28.110881118834442
id_f3th0516p2,25.65971455791889
id_rq698snr9f,21.257703393348404
id_bqumy9109l,23.73159575777211
id_sa87ndj19i,46.22837901484994
id_l50a8gf4z2,46.841736524812895
id_d22097x7wg,21.05268918791547
id_o0l24mamhf,17.511491000836582
id_u0tbd0ho1d,22.150144547124388
id_jh9oqt4r06,16.819830315579214
id_s5qjht01ct,26.66976031849413
id_9jvayvxhsb,20.94376066832541
id_2ktyalo4fo,23.151514014830934
id_yytme869mp,51.86801069165113
id_qjy6t0mvby,27.412951725138548
id_vqx1ryf2ik,22.3268210820474
id_xlf2632glg,21.02537914145096
id_9ryn26zoyf,17.711026488002258
id_0bhupilpq3,43.08707992230724
id_3oog4p81et,26.41385732634972
id_7pwsq2822m,22.948687158587962
id_xco3eq9ewy,50.88855523504914
id_86pol7d8z8,53.094498646332866
id_4hq1smw4qm,23.28240150147852
id_mwm43tu1lt,19.723879623640464
id_egnnmgvz1t,25.562801363448106
id_ql3nhnzgo7,15.927389161803237
id_6yei7c05s5,26.121675317268224
id_37ncimqtl1,45.32971534996975
id_faigrj26mv,47.326854262740135
id_b8gmnur08k,18.41960041477668
id_uhkuycqlqg,46.94482515003522
id_hda4qbl82l,19.397442732019474
id_l81zesfyi6,20.50189227413079
id_8fw0qddr4t,29.82580411765882
id_3swlrvxi7m,22.150144547124388
id_2iq9tbz4bu,77.19470504999298
id_l3hzf7xam7,33.04877619855042
id_7yfs7z6re5,25.202354064091367
id_3qj7edycff,19.613088666513388
id_zz66kjwki8,20.058268701473523
id_836ugfrmfn,27.577346348298263
id_i7eew37mck,21.94204639436019
id_bxqgoacauj,47.12157409550276
id_0804vchmvm,23.511448675325212
id_o41hevo885,45.32971534996975
id_55ynsd7iob,46.70161340921353
id_xmnors3b2p,60.09637591053248
id_i0vim21vyr,28.4475335059412
id_9q4vgsr3t8,95.49603792909218
id_nzvtf8mk2z,50.17807078844213
id_qxhc5b04ve,30.975364906764263
id_bmoknxippd,22.235057146980473
id_y7pq8dp4ut,76.0348683462859
id_7ibql8i2hn,47.533852374170834
id_tbkdhkji8c,20.247153585929535
id_2xvazzddgt,24.676337352640243
id_vo6tjecx2y,27.98013240679376
id_td1i5lcg9k,44.745537212744864
id_ruc95ajmux,53.587590850938405
id_a0at61dzen,45.24736688466268
id_0zn9uivt40,52.22060441428866
id_qlx50d8vx2,26.43624627614675
id_u6z7b5cbh4,24.21979090313024
id_qruu4eejyy,21.410295867657688
id_9vwonnifzw,47.65837716000183
id_0lnfawjnjk,50.00561011026272
id_31uzu5wcsr,31.30970253682726
id_uzija37zrh,69.92292516782796
id_z6s5np5auh,28.880126348851853
id_p084kqcwjo,46.265454718740216
id_qvm8ttfb1f,20.92414781716033
id_yzoxe0nplf,72.21266674859636
id_n95r9k6tql,20.92414781716033
id_i6gb7eojjd,46.11898307938005
id_rj99alu30y,20.581247149661177
id_qlb79248k0,54.50484966386308
id_5gr1418j07,15.82647470013163
id_mvspb7k941,23.601216274922795
id_w5jw7d4cs6,49.62049638827811
id_ksu34mhpjr,21.600765257552187
id_rwz1uudt8t,77.76107395651306
id_q22kldhur3,81.03689731077425
id_2ax9dk8j9y,45.97571118884918
id_tld5diafyf,21.195353102295368
id_do4asz4s0g,54.90229282732474
id_3alewcubl0,45.68509896708579
id_8zu910kppu,55.444411418204005
id_1s9nyk6u7a,26.167040798388065
id_l88880p40e,18.84368025948937
id_hr17wz72sy,43.762408118614935
id_cjj6ks4lan,37.355659138448615
id_16wvcdazgi,25.42200356863903
id_iq6jofmcl3,37.50471190485513
id_tdu0u91xwk,22.839430073112986
id_62jccue0vl,19.983479543034903
id_3sef84eg2u,20.17121567228377
id_w0f6u87fds,19.427039659033316
id_jwcwkcbb4n,21.396693879005742
id_sipbb762jx,16.259471664606803
id_pw524o2hj4,16.259471664606803
id_qlj4brmgs2,21.677001456926483
id_6fw4q0j9so,32.94631452325941
id_squdps1yn8,20.553214796091044
id_92ijbpy5c7,18.35274234554316
id_5mdgs1tb11,24.46305635795572
id_pq77lq5wej,21.589785896151934
id_46mfsuetx3,17.34375985417603
id_l66xs53vq0,17.921778927688425
id_edk0v1a8wn,21.05880682852988
id_nztzaid365,16.95113234986417
id_1k9uqfcnfq,28.860055006336058
id_5rcti4kobf,16.451318700400048
id_al1l3ahw7b,23.581267907473627
id_3f3rzgujod,21.766462431074988
id_fr4pynhbb8,25.027182009905346
id_rnuqsg891b,31.730687787943232
id_3qw0q1r8qa,16.95113234986417
id_o84bqle0x6,21.05880682852988
id_han5yb04s9,19.680380512380186
id_n7pgevpqei,16.267723696056468
id_j0aw1xyk9t,19.427039659033316
id_xpcbsjawvs,23.00125442416289
id_y8vz7smn74,24.99790657188192
id_xtbriixm7z,20.362022422974974
id_l47atvid60,16.274138118633385
id_gqpbs3ql9v,23.92617096743782
id_mohvibrck6,25.002442712475695
id_m2e2vhsgc5,16.95113234986417
id_6q2dw9x7y4,16.47269829477803
id_r8hora5q1m,31.94663692903818
id_chvslqlmkj,23.194220674407912
id_z8b1es3pzh,30.359195529404396
id_crc6ejtto8,26.705971748441375
id_4hw7jthh0g,17.34375985417603
id_rtp2qosss7,22.480631871336172
id_2keurz29m5,16.95113234986417
id_5f0tzdcdu0,26.995576097972954
id_6g5cbmuktq,16.75804033271798
id_njm4qcclts,16.267723696056468
id_t8gjwi01yc,16.274138118633385
id_dfcidlgn6x,22.117090946547712
id_f7whsdcam5,22.935661114940658
id_hga8rjdes3,38.21949223476784
id_32z89yhhic,19.427039659033316
id_pza69wztdl,20.039545944449138
id_ndfihwmpp8,19.680380512380186
id_v6uj9ttsd9,46.642301327624914
id_qi267vxsvl,32.50563278183115
id_oezislbogz,25.761447678414342
id_yzmptlwk5v,22.364335602910277
id_1wgvveqkxt,41.15328803555383
id_hyunf795m9,20.689775253069758
id_9vmusmwa1w,46.332058338560024
id_7set4vt1jc,19.925945180421124
id_xsuqw4qhef,45.78478632238373
id_5rb2kj08fr,43.793383240066646
id_hub405wg5o,28.350011227986474
id_1dl4uombn1,25.331015170843834
id_0m5pjvhhts,53.673939184804354
id_wh6a14b72u,66.01607411870228
id_2gcokul8h5,79.02251623993538
id_ju5045k8te,52.20565211477896
id_lx8g1rejy7,78.52942403532984
id_xdcw1447i6,65.305073264162
id_c530clrtlp,76.17623437626476
id_7bmurid7pw,46.971658166336915
id_z2s38nz9hk,79.02251623993538
id_18o8y735s3,50.958963114987306
id_wcox1ibc1u,48.884268627829265
id_8mteyw4ej2,58.79624264435424
id_yhr9822dsa,45.691492619718765
id_kx6r0n5p65,57.671238396569095
id_yll8ps5xps,70.64880039169013
id_2ss6w9mkjs,49.10414943604249
id_dywpbbt1rz,48.044743195855936
id_2sovq337ib,44.71601208108907
id_hl6vkdm5f3,49.647641230789255
id_7rweve2gtx,68.71753224162659
id_qenwsj9ypf,50.32167768927521
id_7tr958twwi,74.76223832900672
id_4pss24du4u,48.278945730891074
id_pvxshz55hm,80.501578576706
id_hwn7gj0gnq,59.56896986655664
id_34w3aboagp,57.62846367337566
id_slzxbjxpdd,45.89231136760469
id_s9fvyed2xl,66.58603813190312
id_ojo4ns7rvu,68.64784856434562
id_oukj9m9l5u,57.01286714261977
id_4dncovxwgl,57.52297698845148
id_lhn0wnsi4q,64.11390627008247
id_8qzxmyj6yo,53.61589774114496
id_2st0ywh4w4,71.07494688147729
id_32luqy63su,78.81460140554766
id_oew67rrlis,51.578193778306456
id_byzy2benp0,48.884268627829265
id_16qarvdtx3,68.20375577061883
id_uxi3qu4l8e,45.691492619718765
id_vy83bxfo5s,58.131716218078324
id_z7ibc788zq,70.64880039169013
id_kbkbgy18jq,50.274356310526684
id_4zn86s4tbi,48.044743195855936
id_evx591r7y6,44.71601208108907
id_g6ojnnx069,49.647641230789255
id_7zixl3q2bq,68.71753224162659
id_0d9a1agg6b,50.32167768927521
id_3xt09a0de5,74.76223832900672
id_jbhh44km3c,49.01201226013093
id_5k2iegwee6,80.501578576706
id_gibzm0hke2,59.56896986655664
id_zl5phiqojd,57.244616415848995
id_c15wxxvb75,45.80302316133912
id_dau6fb0sfx,66.58603813190312
id_z9dk6h8cfb,68.64784856434562
id_uvaqu4nzmb,57.983949901272524
id_qpglm1d719,59.84755787425592
id_ct64dm03s8,64.11390627008247
id_is4l5fwjuv,54.9348512121111
id_vh0bwrobbe,68.90378102770501
id_b0mjh0b71o,78.42061821390276
id_0bpne8ucld,58.30315043974869
id_kvvjrrryc4,70.64880039169013
id_n5ybzqzepc,48.32820799591462
id_jaimxbu1pd,50.506822700929575
id_0l0w0orygd,57.671238396569095
id_lv55afmf77,62.71910212816441
id_9mfp6fw6w6,48.969564365796245
id_tafpzgg3t4,66.79378739037877
id_tiipv7kgu2,57.153945412991355
id_kwiv66i7i5,57.19465368917612
id_nl69sct7fu,60.92010207244214
id_l74jt76ryc,51.90897995711369
id_bxgj47nybk,46.537543596673686
id_923xwmt66s,52.01208343227445
id_aq97mswwiv,77.8250711748908
id_4vrb5vlcz7,68.84145707084906
id_xayf6v05hn,46.0841201240306
id_8pk1rf7oxo,47.04871649058607
id_sq8128da6u,53.20808394774083
id_8ihfuq3i8d,45.691492619718765
id_87jd29uf6p,55.83499194202525
id_4xpx2dt8ki,45.691492619718765
id_hqpr9h9axr,51.91474576433378
id_1k55ze4pps,48.63682982779091
id_2znei70wfr,45.89102810688439
id_9hhcbap87f,51.91474576433378
id_hey12d7qim,49.99296219188324
id_lh2vl46a2o,50.6051424893339
id_yr2wo25x72,53.20808394774083
id_t52himkovl,71.11730473511312
id_7tvjar0eff,68.98662999539481
id_i208pdedfj,53.20808394774083
id_d77mj6yxxd,69.53450741959546
id_jh49madd8v,49.18076902500867
id_cz441c0g6w,71.4378371750187
id_l9egn04p70,52.907182394406355
id_aof0geeadz,48.41533655216928
id_l14us4afx1,48.53582355305928
id_cyjw5nlwm3,52.854307518674695
id_gzuqpix1lm,49.79685106360544
id_z09r8zdwpl,51.578193778306456
id_avet97ghyy,48.884268627829265
id_8xxxnyrpzm,54.64884658769014
id_5mzgmww3um,45.691492619718765
id_8vxge8fi9v,58.131716218078324
id_jnw9eiv9ni,70.64880039169013
id_gaui5cuwn7,49.10414943604249
id_bk4agfxg5e,48.044743195855936
id_5si10x4q6c,44.99983193446139
id_e9emj2d53x,49.34846822196585
id_9llllv5i9s,68.71753224162659
id_mndm12zy06,50.32167768927521
id_2pxml96i79,74.76223832900672
id_oi59maxbit,59.46542458408452
id_tf7klyuj5c,80.501578576706
id_jf1h95hidf,56.91232215596157
id_4njytufcfi,69.03587853107555
id_2zbs60m1hv,45.89231136760469
id_kbe0e397n3,71.63343037160841
id_attl7s5eit,67.67236802571593
id_jyqg51mks7,60.97978033696772
id_yvtlt4qsb5,57.153945412991355
id_ququ54p5qn,64.84704196355726
id_b3olj60ip0,53.61589774114496
id_ucm77r7n42,67.76841960511975
id_i94hu4l2he,78.81460140554766
id_sem18a4eih,50.49931275102007
id_iu4c2k0vqm,71.11730473511312
id_jez7q9vvpv,48.32820799591462
id_0g0h5fvenr,49.18656331251636
id_leyce5nz7b,59.932478306926335
id_ctiuipzphp,62.71910212816441
id_1uq7qu2no8,48.969564365796245
id_ag7p6aauq3,66.79378739037877
id_4v2gdi94ys,57.52297698845148
id_oiz391vhbb,58.68163995565691
id_dkh1dm7jv5,60.92010207244214
id_xp48k28xsx,51.90897995711369
id_8hzzltjopy,46.537543596673686
id_jxwkemji67,50.506822700929575
id_9e6zoef7pb,78.14301229681489
id_kw3reqh73r,68.84145707084906
id_i3soe2f356,46.0841201240306
id_s3sjs08z01,46.68819336627824
id_wgstp1qsjl,53.20808394774083
id_c79996j5ij,45.691492619718765
id_xyptp35mvl,59.23742161428415
id_psuhom729k,45.691492619718765
id_pow9jv5ucp,50.32167768927521
id_6wvbbh34gm,48.63682982779091
id_dt7c3hug70,45.1916789702546
id_j5p89q7hag,51.91474576433378
id_kc953hqc6u,48.90807013190336
id_lc6edh3b2s,50.6051424893339
id_9spkaqz73s,53.20808394774083
id_3htqh6ssl4,70.92956860586426
id_zc1ovm5htd,51.15307613165245
id_w7wwg1utwa,71.35571509565142
id_25epdpbix4,49.647641230789255
id_vs0hncomou,52.21205639276352
id_reegezw0zr,46.78305101523433
id_f6x16pl89y,50.410158276876146
id_9a8jkl3m2r,68.5719290128715
id_hoz5wrgxox,78.14301229681489
id_5ziz8chtiw,49.88619222681736
id_l1g99w61j0,47.591552127623245
id_40onwzmie5,78.02311067433274
id_wplsrqbqg1,53.04069633370728
id_8zk238knxs,57.29497401865115
id_0u52beiaqr,70.61526732781324
id_g8dmi5cj2u,48.128668897412794
id_qvb2pi3nbx,45.691492619718765
id_9ocs33mybq,49.62803951738357
id_le65pdwgzs,51.91474576433378
id_kj6oinfm9j,66.60379465060052
id_tiqxiw34y0,48.412488750785116
id_j5q5ukj913,49.50789138718892
id_wfsqr784ue,49.50789138718892
id_19yb602oya,51.90888114114645
id_p5abbz6sni,45.697234288116434
id_sj35fk9ewl,48.029969938034725
id_asczdnpq0c,52.69254523371226
id_bcoprnh1dh,43.823570927313085
id_4hnps4a19v,81.47475537990178
id_slby4mvn69,51.621444212885486
id_fdcwmf2mqw,64.56641928713415
id_pc2ol1dymd,50.27069373916623
id_72hn9xr2mt,54.27981501223001
id_ooylyenf74,53.707881196868705
id_7c0tvcd4mf,60.919185619566875
id_vo7qco3vo4,61.01038318824267
id_tyda8qzu9y,52.92054820351263
id_qjo74p50vb,48.128668897412794
id_qftdjlnuxo,47.05655659111042
id_8zkhvf7knd,58.131716218078324
id_zjdfiws1ze,49.26059399772353
id_km0396cm8u,45.691492619718765
id_0zb66667qv,81.38751024177338
id_xkul5db55f,105.45668015441522
id_0882wi4vll,49.06224746337642
id_vyjoukh7a3,47.591552127623245
id_mgzj7k2c88,56.62259156399787
id_mj68hapwjy,66.02353122708989
id_4k7w1huz70,69.09934496150598
id_cc5r73bssv,49.50789138718892
id_lpc3qqqc79,66.46330326733228
id_dgd25e5l5n,82.33685338856158
id_2u5h8ssj8f,62.190268800207924
id_qekvi0qhbi,50.00477374338192
id_7t5rwbvncv,144.49746904034944
id_wip1lfenhd,68.98662999539481
id_fz1zlhsz58,53.20808394774083
id_fzhszn9qgh,69.53450741959546
id_drhboq2o8f,49.14983104584666
id_67f2qgxjr4,71.4378371750187
id_c9jyqp5ts3,49.81168172623571
id_o5nsm6bufm,48.606342929937256
id_fliahadafe,59.0758776619511
id_ljzcxva3j0,126.80836664637343
id_4fg7od0p2h,53.21478899226316
id_r0bgionrrx,61.21355543664784
id_5mrclq7yja,55.257585817316965
id_v6ji6xpykj,65.77756980564088
id_gzxccfruiy,53.702590994287554
id_rch18sl7fq,59.43802179582305
id_dycgsa1kum,52.39979252201239
id_dh2z6cu6bu,50.45921728389564
id_b3ij5seund,71.59639354030686
id_tziu881h86,77.04939645891407
id_321qju313s,53.04069633370728
id_dngcm1ubxs,53.98025808804825
id_vu0rtf6isv,54.797107995807735
id_tzfx3hbsak,44.71601208108907
